Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Inactive duration (ms),Walking duration (ms),Running duration (ms),Sleep duration (ms),Light sleeping duration (ms),Deep sleeping duration (ms),Awake mid-sleeping duration (ms)
17:15:00.000Z,17:30:00.000Z,12.020829026595475,201.77777777777777,-33.8636139,18.6718321,-33.858687,18.6848464,0.3895833194255829,0.3895833194255829,0.3895833194255829,311,,,,8,,480000,,,,,
17:30:00.000Z,17:45:00.000Z,17.18749069500342,19.444444444444443,,,,,,,,30,,,,,831762,,,,,,
17:45:00.000Z,18:00:00.000Z,17.18749083672364,20.833333333333332,,,,,,,,32,,,,,900000,,,,,,
18:00:00.000Z,18:15:00.000Z,17.187490720026627,20.833333333333332,,,,,,,,32,,,,,660668,,,,,,
18:15:00.000Z,18:30:00.000Z,17.18749111727088,20.833333333333332,,,,,,,,32,,,,,900000,,,,,,
18:30:00.000Z,18:45:00.000Z,17.18749111727088,20.833333333333332,,,,,,,,32,,,,,900000,,,,,,
18:45:00.000Z,19:00:00.000Z,17.18749111727088,20.833333333333332,,,,,,,,32,,,,,900000,,,,,,
19:00:00.000Z,19:15:00.000Z,24.987891195895408,20.833333333333332,,,,,0.023148147389292717,0.023148147389292717,0.023148147389292717,32,,,,,607840,118793,,,,,
19:15:00.000Z,19:30:00.000Z,17.187490724565905,20.833333333333332,,,,,,,,32,,,,,192428,,,,,,
19:30:00.000Z,19:45:00.000Z,17.187489460923864,20.833333333333332,,,,,,,,15,,,,,420000,,,,480000,,
19:45:00.000Z,20:00:00.000Z,17.187489700317382,20.833333333333332,,,,,,,,,,,,,,,,,720000,,180000
20:00:00.000Z,20:15:00.000Z,17.187490622202557,20.833333333333332,-33.8635988,18.6842622,-33.8635988,18.6842622,,,,,,,,,,,,,120000,780000,
20:15:00.000Z,20:30:00.000Z,17.187489793414162,20.833333333333332,,,,,,,,,,,,,,,,,660000,120000,120000
20:30:00.000Z,20:45:00.000Z,17.187489100864955,20.833333333333332,,,,,,,,,,,,,,,,,900000,,
20:45:00.000Z,21:00:00.000Z,17.18749019077846,5.555555555555556,-33.8636457,18.6842304,-33.8636457,18.6842304,,,,,,,,,,,,,180000,,720000
21:00:00.000Z,21:15:00.000Z,17.187490272521973,,-33.8636194,18.6842335,-33.8635076,18.6842817,,,,,,,,,,,,,180000,,720000
21:15:00.000Z,21:30:00.000Z,17.187490480596367,,,,,,,,,,,,,,,,,,420000,480000,
21:30:00.000Z,21:45:00.000Z,17.187490116466176,,,,,,,,,,,,,,,,,,600000,300000,
21:45:00.000Z,22:00:00.000Z,17.187490601973103,,,,,,,,,,,,,,,,,,360000,540000,
22:00:00.000Z,22:15:00.000Z,17.187490208943686,4.657992565055762,,,,,,,,,78.29995727539062,78.29995727539062,78.29995727539062,,,,,,240000,660000,
22:15:00.000Z,22:30:00.000Z,17.187491861979165,4.9907063197026025,,,,,,,,,,,,,,,,,660000,240000,
22:30:00.000Z,22:45:00.000Z,17.18749237060547,4.9907063197026025,,,,,,,,,,,,,,,,,900000,,
22:45:00.000Z,23:00:00.000Z,17.18749237060547,4.9907063197026025,,,,,,,,,,,,,,,,,900000,,
23:00:00.000Z,23:15:00.000Z,17.18749237060547,4.9907063197026025,,,,,,,,,,,,,,,,,900000,,
23:15:00.000Z,23:30:00.000Z,17.18749209988502,4.9907063197026025,,,,,,,,,,,,,,,,,900000,,
23:30:00.000Z,23:45:00.000Z,17.187492001441218,4.9907063197026025,,,,,,,,,,,,,,,,,900000,,
23:45:00.000Z,00:00:00.000Z,17.187490975984964,4.9907063197026025,,,,,,,,,,,,,,,,,300000,600000,
