Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count
09:15:00.000Z,09:30:00.000Z,16.609364827473957,,,,,,,,,,,,,
09:30:00.000Z,09:45:00.000Z,16.609364827473957,,,,,,,,,,,,,
09:45:00.000Z,10:00:00.000Z,16.609364827473957,,,,,,,,,,,,,
10:00:00.000Z,10:15:00.000Z,16.609364827473957,,,,,,,,,,,,,
10:15:00.000Z,10:30:00.000Z,16.609364827473957,,,,,,,,,,,,,
10:30:00.000Z,10:45:00.000Z,16.609364827473957,,,,,,,,,,,,,
10:45:00.000Z,11:00:00.000Z,16.609364827473957,,,,,,,,,,,,,
11:00:00.000Z,11:15:00.000Z,16.609364827473957,,,,,,,,,,,,,
11:15:00.000Z,11:30:00.000Z,16.609364827473957,,,,,,,,,,,,,
11:30:00.000Z,11:45:00.000Z,16.609364827473957,,,,,,,,,,,,,
11:45:00.000Z,12:00:00.000Z,16.609364827473957,,,,,,,,,,,,,
12:00:00.000Z,12:15:00.000Z,16.609364827473957,,,,,,,,,,,,,
12:15:00.000Z,12:30:00.000Z,16.609364827473957,,,,,,,,,,,,,
12:30:00.000Z,12:45:00.000Z,16.609364827473957,,,,,,,,,,,,,
12:45:00.000Z,13:00:00.000Z,16.609364827473957,,,,,,,,,,,,,
13:00:00.000Z,13:15:00.000Z,16.609364827473957,,,,,,,,,,,,,
13:15:00.000Z,13:30:00.000Z,16.609364827473957,,,,,,,,,,,,,
13:30:00.000Z,13:45:00.000Z,16.609364827473957,,,,,,,,,,,,,
13:45:00.000Z,14:00:00.000Z,16.609364827473957,,,,,,,,,,,,,
14:00:00.000Z,14:15:00.000Z,16.609364827473957,,,,,,,,,,,,,
14:15:00.000Z,14:30:00.000Z,16.609364827473957,,,,,,,,,,,,,
14:30:00.000Z,14:45:00.000Z,16.609364827473957,,,,,,,,,,,,,
14:45:00.000Z,15:00:00.000Z,16.609364827473957,,,,,,,,,,,,,
15:00:00.000Z,15:15:00.000Z,16.609364827473957,,,,,,,,,,,,,
15:15:00.000Z,15:30:00.000Z,16.609364827473957,,,,,,,,,,,,,
15:30:00.000Z,15:45:00.000Z,16.609364827473957,,,,,,,,,,,,,
15:45:00.000Z,16:00:00.000Z,16.609364827473957,,,,,,,,,,,,,
16:00:00.000Z,16:15:00.000Z,16.609364827473957,,,,,,,,,,,,,
16:15:00.000Z,16:30:00.000Z,16.609364827473957,,,,,,,,,,,,,
16:30:00.000Z,16:45:00.000Z,16.609364827473957,,,,,,,,,,,,,
16:45:00.000Z,17:00:00.000Z,16.609364827473957,,,,,,,,,,,,,
17:00:00.000Z,17:15:00.000Z,16.609364827473957,,,,,,,,,,,,,
17:15:00.000Z,17:30:00.000Z,16.609364827473957,,,,,,,,,,,,,
17:30:00.000Z,17:45:00.000Z,16.609364827473957,,,,,,,,,,,,,
17:45:00.000Z,18:00:00.000Z,16.609364827473957,,,,,,,,,,,,,
18:00:00.000Z,18:15:00.000Z,16.609364827473957,,,,,,,,,,,,,
18:15:00.000Z,18:30:00.000Z,16.609364827473957,,,,,,,,,,,,,
18:30:00.000Z,18:45:00.000Z,16.609364827473957,,,,,,,,,,,,,
18:45:00.000Z,19:00:00.000Z,16.609364827473957,,,,,,,,,,,,,
19:00:00.000Z,19:15:00.000Z,16.609364827473957,,,,,,,,,,,,,
19:15:00.000Z,19:30:00.000Z,16.609364827473957,,,,,,,,,,,,,
19:30:00.000Z,19:45:00.000Z,16.609364827473957,,,,,,,,,,,,,
19:45:00.000Z,20:00:00.000Z,16.609364827473957,,,,,,,,,,,,,
20:00:00.000Z,20:15:00.000Z,16.609364827473957,,,,,,,,,,,,,
20:15:00.000Z,20:30:00.000Z,16.609364827473957,,,,,,,,,,,,,
20:30:00.000Z,20:45:00.000Z,16.609364827473957,,,,,,,,,,,,,
20:45:00.000Z,21:00:00.000Z,16.609364827473957,,,,,,,,,,,,,
21:00:00.000Z,21:15:00.000Z,16.609364827473957,,,,,,,,,,,,,
21:15:00.000Z,21:30:00.000Z,16.609364827473957,,,,,,,,,,,,,
21:30:00.000Z,21:45:00.000Z,16.609364827473957,,,,,,,,,,,,,
21:45:00.000Z,22:00:00.000Z,16.609364827473957,,,,,,,,,,,,,
22:00:00.000Z,22:15:00.000Z,,,,,,,,,,,74.0,74.0,74.0,
22:15:00.000Z,22:30:00.000Z,,,,,,,,,,,,,,
22:30:00.000Z,22:45:00.000Z,,,,,,,,,,,,,,
22:45:00.000Z,23:00:00.000Z,,,,,,,,,,,,,,
23:00:00.000Z,23:15:00.000Z,,,,,,,,,,,,,,
23:15:00.000Z,23:30:00.000Z,,,,,,,,,,,,,,
23:30:00.000Z,23:45:00.000Z,,,,,,,,,,,,,,
23:45:00.000Z,00:00:00.000Z,,,,,,,,,,,,,,
